path,guid,size_bytes,category,confidence,note
Assets/Audio/StoreAudioEnglish/Florist/vase.wav,153515c76d0d74133bd6793ff808be11,145828,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Jewelry Store/tweezers.wav,0b13bfe1f443742c19f1cf69f188d2df,145828,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Craft Shop/saw.wav,f5d9019602ad643dea9e03109996af02,145828,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/yogurt.wav,9e3557274f7eb4398b4569f7fbf303ae,145828,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/pants.wav,de2456448a2ea497bb0afcb68114b964,145828,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Hardware Store/wood.wav,ff9840f0e3cd94aabadfd5d1a29be893,145828,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/jello.wav,a3611e278330240f89196648b528179d,144948,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Florist/hose.wav,2e5f6cecbfed24f2880fb88f6e76a9b4,144580,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Pet Store/ferret.wav,33dea65afa6bc44f0b8c8792bf7b677c,144580,orphan,high,not referenced by any scene
Assets/Residential Buildings Pack/Demo/Demo_Night/ReflectionProbe-1.exr,476ed853345cb334f8cde272619efd18,144464,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Audio/StoreAudioEnglish/Barber Shop/trash_can.wav,41a1de05c4b504f84a66eeb2891275a0,144068,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Gym/step.wav,f752769acdf0540bfa0a0535bdf98dc7,144068,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Florist/plastic_wrap.wav,13b9f1040007b4316839f1d6abcf45a9,143700,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/produce.wav,ae612c44c4ff9448a902f9e3f1e46040,143700,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Music Store/lava_lamp.wav,fc60f6bc3f79947bc89a6eb9f38c0aba,143188,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Pet Store/gerbil.wav,b7e75e316bad249cd94278916d7c5758,142820,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/shoes.wav,b0b0c2b9ca011432690942bc1b091d2c,142820,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Music Store/keyboard.wav,ff595192da3174cd88b9a668fc20cee9,142820,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/swim_suits.wav,962b5aeec5df04ef99b6609d9ba533c6,142308,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Hardware Store/vacuum_cleaner.wav,dc4cb255ae4834229827d5d2a22a4afa,142308,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Hardware Store/tile.wav,d93a5184906b4494eba591a1649408e4,141940,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/raisins.wav,c223a9a44dde84b9b848736c87f2d7a9,141060,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/robe.wav,c5e5214ae45124636bffeff36c42c77e,141060,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Craft Shop/popsicle_sticks.wav,60bddfac201984e70aee5ad19fd30822,140548,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Cafe/tea.wav,9c5f3af333dab4276a18e13b42cc0c76,140548,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Gym/treadmill.wav,9f36bf09d1a634efea30634b640b5be2,140548,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Hardware Store/wire.wav,7c3425c8f76824fd7a93fe0f677cfab3,140180,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Jewelry Store/clamp.wav,15d70fd57f4c34766a16eaf42cc40553,139668,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/raspberries.wav,9c5815c4e4a2a4e2c99041ea04b2d7db,139668,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/shirts.wav,772d6d5daec314f87b3a5058cafd8fb1,139668,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Gym/television.wav,33ba73f6489a24f7c9c23a8c5da56e9d,139668,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Music Store/trumpet.wav,ab247d78af8bc4f12ada7b453f9eb0ad,139300,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Florist/wrapping_paper.wav,e66d7a4d0140745e29dda0d3fdca9476,138788,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/cash_register.wav,438caaee4e17640f7a1330db30619331,138788,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/dress.wav,65a470fe2c6be45f1bfaed400ff9313d,138788,orphan,high,not referenced by any scene
Assets/Tools/TerrainRotator/DEMO/Standard Assets/Terrain Assets/Trees Ambient-Occlusion/Palm/Palm.fbx,4c85abd0a4d974473b97e81d10a3a6bc,138720,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/laundry_bag.wav,65ff4d31ed14348ab8da936a5d55410e,138420,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Hardware Store/screen.wav,00d136a4fd84747658530435ce27b68a,138420,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Pharmacy/thermometers.wav,c7fdc0b66aec2496aa06ab8c1707b32b,137908,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Florist/water.wav,ebdd39d568e6b4624b2c59f8d65e60c8,137028,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/containers.wav,dc6d4df41df7044b7bc7dc162c54e3a5,137028,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Music Store/piano.wav,b420f0f7ae2e1403ba3f5fbb8b9f9656,137028,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Bike Shop/water_bottle.wav,9eb072cb064f84b388e2b8dc6265ef1c,136660,orphan,high,not referenced by any scene
Assets/Town Constructor 3/ModularKits/Props/Trash4.fbx,1be0f265da2713d4494cd2236d6b3fea,135872,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Audio/StoreAudioEnglish/Pharmacy/band_aids.wav,fa3d60146ba8a4418bd6639c8d769ef5,135780,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Florist/flowers.wav,57ccc9ee1732e4f76b50997fa817fc18,135780,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/pins.wav,4afd1c90b9f4743dea50853996204f59,135268,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Pharmacy/pills.wav,78e94895510c64923872870e82aa8e92,134900,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/juice.wav,d67b29e7b220f42dc9633eaf9aa92500,134388,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Music Store/stereo.wav,348949af8e22e4c4faff46b257975ede,134020,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Jewelry Store/adhesive.wav,4ab045b66b5cf4dc9a7f49cfe02aa775,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Pet Store/wood_shavings.wav,a117634874f4d4cde8f1657aded8d672,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Gym/barbells.wav,31f62f9e5fef24264bb3cd9babc59730,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/palette.wav,4fb93ad65a1244ae29b0973ee65aba3f,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/lipstick.wav,2039df717728b48cabc8fbccb76e2aed,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/sunscreen.wav,7ceb09217f16b4747991a26fa747f76b,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/conditioner.wav,1fd582e77424040ab9a37e898a39cc83,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/makeup brush.wav,657625b18c79a48218050c27aff02d0e,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/hair spray.wav,9ed73f25804e945dab7ebb7d6b0dae7f,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/nail polish.wav,48b6e6d70cf364010bf5ea3d32fef9c4,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/shampoo.wav,e568d9a5b3c5f49f780cd6a111d2e64e,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/blush.wav,1ec0bd1f083854e0a915a1250baec074,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/mascara.wav,8e769a545695f49e093f533814fc291f,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/perfume.wav,7ca00ccb0e873456791115633b471ff0,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/lotion.wav,9fe493a8d07b544d8aad67026f227c2d,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/facial mask.wav,2b409320aece04f228922a47ecb45e82,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/serum.wav,c2a3efd1a3caf4c0290dc72349ff1ba5,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/foundation.wav,ef9ed0053409d4f0b89fe527c102185f,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/concealer.wav,179be7410a31249a9b2a7cbe98fef6ea,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/cleanser.wav,95f6676c4868d41728cb3578a0bce2d5,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Beauty Store/moisturizer.wav,08ef05d7e8fe84c62a814d7e08cfb1e4,133508,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/underwear.wav,0b240282123774f80899a38d5d56491a,132628,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/vest.wav,09e982d13ce294c64b31602bf0244ca7,132628,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Gym/exercise_bike.wav,36f11733215bd4fab95fafd474956956,132628,orphan,high,not referenced by any scene
Assets/Residential Buildings Pack/Demo/Demo/Lightmap-7_comp_shadowmask.png,d9fcc56f4ab757a49b0f91dd5a58867b,132276,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Audio/StoreAudioEnglish/Toy Store/dollhouse.wav,11c25c542db82465ba2919247128e207,131748,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Jewelry Store/silver.wav,b063a8fc4bab44501b8316bb6ea2dc27,131748,orphan,high,not referenced by any scene
Assets/ModularProceduralBuildings/Textures/building2-top_metallic.png,d369e1a64e75994fb933387ab606f5e8,131588,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Audio/StoreAudioEnglish/Jewelry Store/beads.wav,acbfa5a8c8f53432aa7b47d347b2d054,131380,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Craft Shop/tape.wav,2592c25f3adc840a3becfd943e718928,131380,orphan,high,not referenced by any scene
Assets/Plugins/Accord.dll,f4547e1bc84d70844b16fbd3369ae56c,131072,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Florist/tulips.wav,fa09611eea12a41ab97340ba55b21f3d,130868,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Jewelry Store/soldering_iron.wav,8f40dbbe556274855878f167a7fb3d37,129988,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Barber Shop/chair.wav,fb4ead50e90ed4d63b718312d52c7e24,128740,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Barber Shop/dustpan.wav,961b8387190d9414d95fbe8188b94f3f,127860,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/shopping_cart.wav,f2d7d2fc43c664100bd0bf6b9e7da674,125588,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/orange.wav,d3cecf97722f2486a89fb426b72ed374,125588,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/peas.wav,3a0384ed114594455b5ee434762ffeb2,125588,orphan,high,not referenced by any scene
Assets/Town Constructor 3/Prefabs/PreBuiltBuildings/Building1_LOW.prefab,aa5561cc9c3676e498efd8fcf8b0d638,124738,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Audio/StoreAudioEnglish/Music Store/sheet_music.wav,9a1c74b6e9fab40caaeea10eec4b4078,124708,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Gym/bench.wav,951b8a2b6ecee4ae9891736ea80f598e,124708,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Grocery Store/boxes.wav,128306ddc7727401db04b14aad180a81,123828,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Music Store/tapes.wav,a383db06e01444a30809d31f26b010ca,122580,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Computer Store/tablet.wav,e3afaab709e5443c2a0ae7e3f44cde5c,122068,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Pizzeria/oven.wav,82172d2a2feb04541bad914ac8fd81c1,121188,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Clothing Store/stockings.wav,2ce11f0b6a8254768b22adefecaba9c8,120820,orphan,high,not referenced by any scene
Assets/StreamingAssets/Recap Instructions VC Online/Recap Instructions VC Online-09.png,832aece498eec40da82f7466ce60fda2,119248,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/Audio/StoreAudioEnglish/Grocery Store/strawberries.wav,122ec9cfb78ef48cabcc0ee542e44971,119060,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Jewelry Store/rubies.wav,ba0f89024d73e4ed8a679f2f5ef86f4e,118548,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Music Store/albums.wav,cede77df8422443dcb42dc5d5a4d2416,115908,orphan,high,not referenced by any scene
Assets/Residential Buildings Pack/Demo/Demo/Lightmap-5_comp_shadowmask.png,54aff595056a9344f937a93713145297,113211,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Fonts/gravity/Gravity-Light-Italic.ttf,ccb9d89cc97f5494ca89b1f2834b2fb7,113184,orphan,high,not referenced by any scene
Assets/KrisDevelopment/EasyRoadsMeshGen_CS/Example/Rails_Example.unity,02c44a503c9acaf45bd977da146d7094,112411,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Residential Buildings Pack/Demo/Demo_Night/LightingData.asset,2c6a4de0899821e42921808786c2a236,112128,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/InputManager/Addons/XInput/Plugins/x86_64/XInputInterface.dll,f79ea96a8e336c9429ea63c03eda9674,110592,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Images/Recap Instructions VC Online/Recap Instructions VC Online-13.png,262ddd8304c3845348b75f0381ef7714,109938,orphan,high,not referenced by any scene
Assets/StreamingAssets/Recap Instructions VC Online/Recap Instructions VC Online-13.png,79bda9e3784a644799d7d89ca061409a,109938,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/Audio/StoreAudioEnglish/Music Store/CD_player.wav,12a36f435d87b4e08a7d9963faeb9ef4,109748,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Barber Shop/broom.wav,8fad97331a62e4ceea7adcfa6042e1e5,108616,orphan,high,not referenced by any scene
Assets/Audio/StoreAudioEnglish/Music Store/DVDs.wav,01b5a9cc01ab144ad9811e0853e75cd5,108500,orphan,high,not referenced by any scene
Assets/ModularProceduralBuildings/Textures/tree1-bark.png,dd0a2abd09de8e363984a2ca43f33c09,107934,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/ModularProceduralBuildings/Models/ac-unit1.fbx,0773528a177dffb09b35eea666261229,107932,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Residential Buildings Pack/Demo/Demo/LightingData.asset,9898b8e915932bc4b9df9377660c4506,107104,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/ModularProceduralBuildings/Textures/building2-base_metallic.png,8acbc1ebba2e2a48b92897f51bb7dad2,106772,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Tools/TerrainRotator/DEMO/Terrain Assets/Bushes/Fern.fbx,d30e71206f8164182a5ebaecb3afdb5f,104240,orphan,high,not referenced by any scene
Assets/InputManager/Examples/06 - UI Navigation/Scenes/example_6.unity,f5c292f3dc83dca4abeac3030f4adcef,102682,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Fonts/gravity/Gravity-Book-Italic.ttf,ae77af07d7da24bf994d72d23668ad9b,102300,orphan,high,not referenced by any scene
Assets/Images/asphalt.jpg,6c67a1ef7d62a459c8e9500fc385c5f6,99980,orphan,high,not referenced by any scene
Assets/Images/Recap Instructions VC Online/Recap Instructions VC Online-12.png,2c32f758d574d42178dbf1fe33b63441,98310,orphan,high,not referenced by any scene
Assets/StreamingAssets/Recap Instructions VC Online/Recap Instructions VC Online-12.png,a18dc01530b44488fa5d6f676b2cedda,98310,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/ModularProceduralBuildings/Models/ac-unit2.fbx,5e95e331ca04f86ef90b0eef73fcb476,95084,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Plugins/Accord.Controls.dll,b864b127345041b46b45ff01b23f9395,94208,orphan,high,not referenced by any scene
Assets/InputManager/Addons/XInput/Plugins/x86/XInputInterface.dll,ea8c4f25f91eef24498783a97d350656,94208,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Fonts/gravity/Gravity-Bold-Italic.ttf,6ab59977e57194155aa4da73a84355b2,90300,orphan,high,not referenced by any scene
Assets/Residential Buildings Pack/Source/Imports/porchlight.fbx,9f1e9e4d74886024392b3e6cd41e4716,89820,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Fonts/gravity/Gravity-Light.ttf,2dec6859b6ece4fbdbed634fdd400067,89776,orphan,high,not referenced by any scene
Assets/Town Constructor 3/ModularKits/Props/LightSign2.fbx,950efa8872fe73f4ebb3741fdbe64be7,88256,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/StreamingAssets/Recap Instructions VC/Recap Instructions VC-5.png,43e7044dce07442759affdb4c386b783,87805,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/StreamingAssets/Images/Recap Instructions VC/Recap Instructions VC-5.png,6cb34556f29644f3eb61b8184216f523,87805,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/PostProcessing/Resources/Shaders/FXAA3.cginc,613b4036a9f55c34fb054bde02455e46,86810,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/Fonts/gravity/Gravity-UltraLight-Italic.ttf,53617a57bb19a409daa3df13fdc579a2,86652,orphan,high,not referenced by any scene
Assets/Plugins/LibUsbDotNet.bundle/Contents/Frameworks/libusb-1.0.bundle,05df7fd9febaf49689c6fc69c29a6a1f,85856,orphan,high,not referenced by any scene
Assets/Town Constructor 3/ModularKits/Building1/B1_WallArcWindow.fbx,654541221237a3d4d9ad4a064a61b44f,83488,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/PrimitivePlus/Resources/Meshes/Torus.asset,bb85ee45ccfaa428badb3dd1de02633b,82461,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/Town Constructor 3/Prefabs/Trees/Tree.prefab,512ca644a9fcc81499aa20d3af38de5b,81879,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/NeonShapes/RedBlast.prefab,4ce806bd6d1ee1e4d86921019641ae48,79499,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/StreamingAssets/Recap Instructions VC/Recap Instructions VC-4.png,08067912224c342a880bcd0072cebe93,78945,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/StreamingAssets/Images/Recap Instructions VC/Recap Instructions VC-4.png,5374f39d2845440678d203678e44c099,78945,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/Residential Buildings Pack/Source/Imports/Firehydrant.fbx,496b42b9abfeaa041950781a9d4edbcd,78812,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/ModularProceduralBuildings/Textures/water-tank2_emission.png,95039835b510644ba9f87c01c7054955,78143,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/ModularProceduralBuildings/Textures/base1-extras_metallic.png,f608f279fb116f0618e11d2be171ff5d,78143,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/ModularProceduralBuildings/Textures/water-tank1_emission.png,2c1a895595254d56285ab03000bd3dfd,78143,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/ModularProceduralBuildings/Textures/base1-extras_emission.png,873a123289d6244e69645c8f35ecb39b,78143,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/ModularProceduralBuildings/Textures/building2-base_emission.png,900b61f7d05acaf5490d48df1dcd0447,78143,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/ModularProceduralBuildings/Textures/PalmBranch.png,77bf550e983f7654e80356c37a8f79de,76758,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Town Constructor 3/ModularKits/Props/StreetLight1.fbx,9422e080c92052946bca472c0f71e84c,75936,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Fonts/gravity/Gravity-Bold.ttf,f3793b5400b144be6b11cdbc3f8427ba,75216,orphan,high,not referenced by any scene
Assets/Plugins/Accord.Video.DirectShow.dll,55104623690be954989f0002eddf6320,73728,orphan,high,not referenced by any scene
Assets/Plugins/Accord.Controls.Imaging.dll,22c47f0e2187e544cb248dbc77618e6d,73728,orphan,high,not referenced by any scene
Assets/ModularProceduralBuildings/Prefabs/example-buildings/building7.prefab,0e0534802b729b01f9a1f2f887e32f12,72837,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Town Constructor 3/ModularKits/Props/WaterPumpRed.fbx,f5fc709c6bbd42a448dfda9d75b12126,72416,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Fonts/gravity/Gravity-UltraLight.ttf,63f189ec438e246fcb76cbe40eb577ef,70300,orphan,high,not referenced by any scene
Assets/ModularProceduralBuildings/Models/water-tank1.fbx,d731226ad826ae6a39d5fbf3857e1169,69980,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Plugins/Accord.IO.dll,c6b887b4daae4894b95e0f6672bcb109,69632,orphan,high,not referenced by any scene
Assets/Residential Buildings Pack/Source/Textures/Porchlight_ao.png,92e702ead8ad4ed409ba911fb9c85591,69416,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Town Constructor 3/ModularKits/Shops/ShopSign5.fbx,d53345559781aa74a80b22b81c165326,68048,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/StreamingAssets/Recap Instructions VC/Recap Instructions VC-7.png,93764c0ccf63140d89ee64137b0b1d64,66578,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/StreamingAssets/Images/Recap Instructions VC/Recap Instructions VC-7.png,42c0816250362414587209bb6bba2d5d,66578,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/Residential Buildings Pack/Demo/Demo_Night/Lightmap-2_comp_shadowmask.png,06398cb5f2c0bae4a99cb03b6b9145bd,66506,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Plugins/Accord.Neuro.dll,a80d5945a0202b8458109ad162d61bee,65536,orphan,high,not referenced by any scene
Assets/Plugins/Accord.Audio.dll,351eb94f4abd4c940afbca75d43c016e,65536,orphan,high,not referenced by any scene
Assets/Town Constructor 3/ModularKits/Props/LightSign1.fbx,f878a493b6e6c8341b34c68906a054b3,61120,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/KrisDevelopment/EasyRoadsMeshGen_CS/Example/ExampleResources/crossroad/sidewalk_uv occlusion.png,76f4ff5de7bbe1e4ca67fe32bcd34379,60765,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Town Constructor 3/ModularKits/Shops/ShopSign3.fbx,cb4020007bc4c8345865f29157098399,58016,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/StreamingAssets/Recap Instructions VC Online/Recap Instructions VC Online-06.png,3d9d1091434f243efb786e31953e6702,57364,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/Town Constructor 3/ModularKits/Props/PropsSuperLOW/OnroadBridgeLong_LOW.fbx,ee1f176cb32f57b4b8f944ed4e3330b0,56544,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Plugins/ASimplePlugin.bundle/Contents/MacOS/ASimplePlugin,d6474bad20c5c43a0bae4117055ae709,54848,orphan,high,not referenced by any scene
Assets/Town Constructor 3/ModularKits/RoadTiles/RoadB_Cross.fbx,0111b8d77854a8243b6f1263acf5b541,54512,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Town Constructor 3/ModularKits/Building1/B1_RoofShortWindow.fbx,910b874043da9b24fb11f43c3a0212a0,54432,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/PrimitivePlus/Resources/Meshes/Sphere.asset,2341dea8fec8c4334bee2b71dee3da21,53978,protected,excluded,StreamingAssets/Resources (loaded by path)
Assets/Town Constructor 3/ModularKits/ModularWallStructures/StreetWall_CornerCurved.FBX,948ad7d2ee84da44e8c5c17f3dfbe00f,53808,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/KrisDevelopment/EasyRoadsMeshGen_CS/Example/Runtime_Example.unity,d0d55999018f2f34fb56950093b2a32b,53647,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Town Constructor 3/ModularKits/Building2/B2B_WallCorner_Window3.fbx,f296077ee2312b84d9a1f58e2d6c3462,53632,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Town Constructor 3/ModularKits/Props/Trash2.fbx,19e2d290c0676bc4890c282fe4354bc6,53600,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Audio/beeplow.wav,113aa7194c759426a8b84f5b8f903067,52964,orphan,high,not referenced by any scene
Assets/Audio/beephigh.wav,9fd8b602bd7a246f295c76f1c42d3142,52964,orphan,high,not referenced by any scene
Assets/InputManager/Examples/07 - Generic Gamepad Adapter/Scenes/example_7.unity,d5a382454e94c914a8716b45b2344654,52839,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
Assets/Town Constructor 3/ModularKits/Building7/B7_Wall_Window_Arc.fbx,d72a04ef96bd4bc4fbe52393da5ce3d2,52592,thirdparty_orphan,high,third-party pack file; deleting partial packs may break the pack
